prompt_id,category,category_label,length_level,has_context,has_constraints,role,role_text,context_text,constraints_text,template_text,variable_values,expected_response_type,prompt_text,char_count,word_count,sentence_count,prompt_line_count,prompt_paragraph_count,has_question_form,has_role,has_format_instruction,has_code_in_prompt,constraint_count,instruction_count,directive_words_count,technical_terms_count,structure_score,specificity_score,created_at
a3e04272-0ef1-4d83-a162-51b5966146c4,bug_fixing,Исправление ошибок,short,0,0,none,,,,"Найди и исправь ошибку в коде:
{code}","{""code"": ""for i in range(5)\n    print(i)""}",code,"Найди и исправь ошибку в коде:
for i in range(5)
 print(i)

Ответ должен быть кратким.",86,17,1,4,2,0,0,1,1,0,2,2,0,0.5,0.35,2026-04-25T14:27:53+00:00
e6ef1562-6285-44ed-a03c-5266cdcb74b5,bug_fixing,Исправление ошибок,short,0,0,python_developer,Ты Python-разработчик.,,,"Найди и исправь ошибку в коде:
{code}","{""code"": ""def divide(a, b):\n    return a / b\n\nprint(divide(10, 0))""}",code,"Ты Python-разработчик.

Найди и исправь ошибку в коде:
def divide(a, b):
 return a / b

print(divide(10, 0))

Ответ должен быть кратким.",136,24,2,6,4,0,1,1,1,0,2,2,1,0.5,0.6,2026-04-25T14:27:53+00:00
64cec367-5311-4e0e-b40d-478b711e7915,bug_fixing,Исправление ошибок,short,0,0,qa_engineer,Ты QA-инженер.,,,"Найди и исправь ошибку в коде:
{code}","{""code"": ""def divide(a, b):\n    return a / b\n\nprint(divide(10, 0))""}",code,"Ты QA-инженер.

Найди и исправь ошибку в коде:
def divide(a, b):
 return a / b

print(divide(10, 0))

Ответ должен быть кратким.",128,24,2,6,4,0,1,1,1,0,2,2,0,0.5,0.45,2026-04-25T14:27:53+00:00
31cf981d-d765-46f3-97ee-e9539cf375a5,bug_fixing,Исправление ошибок,short,0,0,computer_science_teacher,Ты преподаватель информатики.,,,"Найди и исправь ошибку в коде:
{code}","{""code"": ""def add_one(x):\n    return x + '1'""}",code,"Ты преподаватель информатики.

Найди и исправь ошибку в коде:
def add_one(x):
 return x + '1'

Ответ должен быть кратким.",121,19,2,5,3,0,1,1,1,0,2,2,0,0.5,0.35,2026-04-25T14:27:53+00:00
1b7a9cd6-cc68-4113-bac1-57ede7151fca,bug_fixing,Исправление ошибок,short,0,1,none,,,"Ограничения:
- Не используй внешние зависимости.
- Сохрани исходную логику программы, исправив только ошибку.","Найди и исправь ошибку в коде:
{code}","{""code"": ""data = {'a': 1}\nprint(data['b'])""}",code,"Найди и исправь ошибку в коде:
data = {'a': 1}
print(data['b'])

Ограничения:
- Не используй внешние зависимости.
- Сохрани исходную логику программы, исправив только ошибку.

Ответ должен быть кратким.",202,28,3,7,3,0,0,1,1,5,2,4,0,0.85,0.65,2026-04-25T14:27:53+00:00
2e208749-faf4-481d-a16a-f6c80502a0fa,bug_fixing,Исправление ошибок,short,0,1,python_developer,Ты Python-разработчик.,,"Ограничения:
- Используй только стандартную библиотеку Python.
- Объясни причину ошибки перед исправленным кодом.","Найди и исправь ошибку в коде:
{code}","{""code"": ""def add_one(x):\n    return x + '1'""}",code,"Ты Python-разработчик.

Найди и исправь ошибку в коде:
def add_one(x):
 return x + '1'

Ограничения:
- Используй только стандартную библиотеку Python.
- Объясни причину ошибки перед исправленным кодом.

Ответ должен быть кратким.",229,31,4,8,4,0,1,1,1,4,3,4,2,0.85,0.8,2026-04-25T14:27:53+00:00
8de302b2-503c-4a20-b351-177ae547c4de,bug_fixing,Исправление ошибок,short,0,1,qa_engineer,Ты QA-инженер.,,"Ограничения:
- Используй только стандартную библиотеку Python.
- Объясни причину ошибки перед исправленным кодом.","Найди и исправь ошибку в коде:
{code}","{""code"": ""def divide(a, b):\n    return a / b\n\nprint(divide(10, 0))""}",code,"Ты QA-инженер.

Найди и исправь ошибку в коде:
def divide(a, b):
 return a / b

print(divide(10, 0))

Ограничения:
- Используй только стандартную библиотеку Python.
- Объясни причину ошибки перед исправленным кодом.

Ответ должен быть кратким.",243,36,4,9,5,0,1,1,1,4,3,4,1,0.85,0.8,2026-04-25T14:27:53+00:00
b910f3d7-20b8-49fe-9f12-9a1ca2c03ea4,bug_fixing,Исправление ошибок,short,0,1,computer_science_teacher,Ты преподаватель информатики.,,"Ограничения:
- Не используй внешние зависимости.
- Сохрани исходную логику программы, исправив только ошибку.","Исправь ошибку в следующем коде:
{code}","{""code"": ""numbers = [1, 2, 3]\nprint(numbers[3])""}",code,"Ты преподаватель информатики.

Исправь ошибку в следующем коде:
numbers = [1, 2, 3]
print(numbers[3])

Ограничения:
- Не используй внешние зависимости.
- Сохрани исходную логику программы, исправив только ошибку.

Ответ должен быть кратким.",240,31,4,8,4,0,1,1,1,5,1,3,0,0.85,0.65,2026-04-25T14:27:53+00:00
af4aea13-6470-4816-b848-14349af62bd1,bug_fixing,Исправление ошибок,short,1,0,none,,Этот код является частью внутреннего инструмента.,,"Исправь ошибку в следующем коде:
{code}","{""code"": ""numbers = [1, 2, 3]\nprint(numbers[3])""}",code,"Контекст: Этот код является частью внутреннего инструмента.

Исправь ошибку в следующем коде:
numbers = [1, 2, 3]
print(numbers[3])

Ответ должен быть кратким.",159,23,2,5,3,0,0,1,1,0,1,1,1,0.65,0.8,2026-04-25T14:27:53+00:00
75a10144-6658-4963-99ae-7d215fdf1744,bug_fixing,Исправление ошибок,short,1,0,python_developer,Ты Python-разработчик.,Это фрагмент учебного примера с ошибкой.,,"Исправь ошибку в следующем коде:
{code}","{""code"": ""numbers = [1, 2, 3]\nprint(numbers[3])""}",code,"Ты Python-разработчик.

Контекст: Это фрагмент учебного примера с ошибкой.

Исправь ошибку в следующем коде:
numbers = [1, 2, 3]
print(numbers[3])

Ответ должен быть кратким.",174,26,3,6,4,0,1,1,1,0,1,1,1,0.65,0.8,2026-04-25T14:27:53+00:00
596e2629-17b6-4fcf-9fc0-8e40dfed7b68,bug_fixing,Исправление ошибок,short,1,0,qa_engineer,Ты QA-инженер.,Код используется в небольшом Python-проекте.,,"Найди и исправь ошибку в коде:
{code}","{""code"": ""data = {'a': 1}\nprint(data['b'])""}",code,"Ты QA-инженер.

Контекст: Код используется в небольшом Python-проекте.

Найди и исправь ошибку в коде:
data = {'a': 1}
print(data['b'])

Ответ должен быть кратким.",163,26,3,6,4,0,1,1,1,0,2,2,2,0.65,0.8,2026-04-25T14:27:53+00:00
9c1c096e-d19d-492e-8199-3fc926e55f8f,bug_fixing,Исправление ошибок,short,1,0,computer_science_teacher,Ты преподаватель информатики.,Это фрагмент учебного примера с ошибкой.,,"Исправь ошибку в следующем коде:
{code}","{""code"": ""value = int('abc')""}",code,"Ты преподаватель информатики.

Контекст: Это фрагмент учебного примера с ошибкой.

Исправь ошибку в следующем коде:
value = int('abc')

Ответ должен быть кратким.",162,22,3,5,4,0,1,1,1,0,1,1,0,0.65,0.65,2026-04-25T14:27:53+00:00
fb9a3ccc-5087-47dd-8615-fb1bc64a57e5,bug_fixing,Исправление ошибок,short,1,1,none,,Это фрагмент учебного примера с ошибкой.,"Ограничения:
- Используй только стандартную библиотеку Python.
- Сохрани исходную логику программы, исправив только ошибку.","Исправь ошибку в следующем коде:
{code}","{""code"": ""data = {'a': 1}\nprint(data['b'])""}",code,"Контекст: Это фрагмент учебного примера с ошибкой.

Исправь ошибку в следующем коде:
data = {'a': 1}
print(data['b'])

Ограничения:
- Используй только стандартную библиотеку Python.
- Сохрани исходную логику программы, исправив только ошибку.

Ответ должен быть кратким.",270,35,4,8,4,0,0,1,1,5,1,3,1,1.0,1.0,2026-04-25T14:27:53+00:00
767de7bc-4edc-431d-a2e3-2123a21091e8,bug_fixing,Исправление ошибок,short,1,1,python_developer,Ты Python-разработчик.,Код используется в небольшом Python-проекте.,"Ограничения:
- Ответ должен быть понятен начинающему специалисту.
- Сохрани исходную логику программы, исправив только ошибку.","Исправь ошибку в следующем коде:
{code}","{""code"": ""data = {'a': 1}\nprint(data['b'])""}",code,"Ты Python-разработчик.

Контекст: Код используется в небольшом Python-проекте.

Исправь ошибку в следующем коде:
data = {'a': 1}
print(data['b'])

Ограничения:
- Ответ должен быть понятен начинающему специалисту.
- Сохрани исходную логику программы, исправив только ошибку.

Ответ должен быть кратким.",301,39,5,9,5,0,1,1,1,4,1,2,3,1.0,1.0,2026-04-25T14:27:53+00:00
d1639aac-cdfc-4ac8-9216-f181c1b3b4f7,bug_fixing,Исправление ошибок,short,1,1,qa_engineer,Ты QA-инженер.,Код используется в небольшом Python-проекте.,"Ограничения:
- Не используй внешние зависимости.
- Объясни причину ошибки перед исправленным кодом.","Найди и исправь ошибку в коде:
{code}","{""code"": ""numbers = [1, 2, 3]\nprint(numbers[3])""}",code,"Ты QA-инженер.

Контекст: Код используется в небольшом Python-проекте.

Найди и исправь ошибку в коде:
numbers = [1, 2, 3]
print(numbers[3])

Ограничения:
- Не используй внешние зависимости.
- Объясни причину ошибки перед исправленным кодом.

Ответ должен быть кратким.",269,38,5,9,5,0,1,1,1,4,3,4,2,1.0,1.0,2026-04-25T14:27:53+00:00
638a5a8a-3036-4cf1-9761-e6163b1a5928,bug_fixing,Исправление ошибок,short,1,1,computer_science_teacher,Ты преподаватель информатики.,Код используется в небольшом Python-проекте.,"Ограничения:
- Ответ должен быть понятен начинающему специалисту.
- Объясни причину ошибки перед исправленным кодом.","Исправь ошибку в следующем коде:
{code}","{""code"": ""numbers = [1, 2, 3]\nprint(numbers[3])""}",code,"Ты преподаватель информатики.

Контекст: Код используется в небольшом Python-проекте.

Исправь ошибку в следующем коде:
numbers = [1, 2, 3]
print(numbers[3])

Ограничения:
- Ответ должен быть понятен начинающему специалисту.
- Объясни причину ошибки перед исправленным кодом.

Ответ должен быть кратким.",303,39,5,9,5,0,1,1,1,3,2,2,2,1.0,1.0,2026-04-25T14:27:53+00:00
b3b9b6b0-3fb9-4343-8fd4-aaed2c9298dc,bug_fixing,Исправление ошибок,medium,0,0,none,,,,"Найди и исправь ошибку в коде. Кратко объясни причину ошибки:
{code}","{""code"": ""def add_one(x):\n    return x + '1'""}",code_and_text,"Найди и исправь ошибку в коде. Кратко объясни причину ошибки:
def add_one(x):
 return x + '1'

Ответ должен быть средней подробности.",133,21,2,4,2,0,0,1,1,0,3,3,0,0.5,0.45,2026-04-25T14:27:53+00:00
75443178-b2ff-472a-b297-0c33ca5cfdee,bug_fixing,Исправление ошибок,medium,0,0,python_developer,Ты Python-разработчик.,,,"Исправь ошибку в следующем коде и поясни, что было не так:
{code}","{""code"": ""def divide(a, b):\n    return a / b\n\nprint(divide(10, 0))""}",code_and_text,"Ты Python-разработчик.

Исправь ошибку в следующем коде и поясни, что было не так:
def divide(a, b):
 return a / b

print(divide(10, 0))

Ответ должен быть средней подробности.",176,30,2,6,4,0,1,1,1,0,1,1,1,0.5,0.6,2026-04-25T14:27:53+00:00
36fb5652-d29f-4e49-a72f-c53ea9ca883d,bug_fixing,Исправление ошибок,medium,0,0,qa_engineer,Ты QA-инженер.,,,"Найди и исправь ошибку в коде. Кратко объясни причину ошибки:
{code}","{""code"": ""def add_one(x):\n    return x + '1'""}",code_and_text,"Ты QA-инженер.

Найди и исправь ошибку в коде. Кратко объясни причину ошибки:
def add_one(x):
 return x + '1'

Ответ должен быть средней подробности.",149,24,3,5,3,0,1,1,1,0,3,3,0,0.5,0.45,2026-04-25T14:27:53+00:00
0e62e9ed-4b62-410a-b374-6062e0be831d,bug_fixing,Исправление ошибок,medium,0,0,computer_science_teacher,Ты преподаватель информатики.,,,"Найди и исправь ошибку в коде. Кратко объясни причину ошибки:
{code}","{""code"": ""def add_one(x):\n    return x + '1'""}",code_and_text,"Ты преподаватель информатики.

Найди и исправь ошибку в коде. Кратко объясни причину ошибки:
def add_one(x):
 return x + '1'

Ответ должен быть средней подробности.",164,24,3,5,3,0,1,1,1,0,3,3,0,0.5,0.45,2026-04-25T14:27:53+00:00
bad163a4-3253-45f6-b583-67c915c85be8,bug_fixing,Исправление ошибок,medium,0,1,none,,,"Ограничения:
- Ответ должен быть понятен начинающему специалисту.
- Объясни причину ошибки перед исправленным кодом.","Найди и исправь ошибку в коде. Кратко объясни причину ошибки:
{code}","{""code"": ""numbers = [1, 2, 3]\nprint(numbers[3])""}",code_and_text,"Найди и исправь ошибку в коде. Кратко объясни причину ошибки:
numbers = [1, 2, 3]
print(numbers[3])

Ограничения:
- Ответ должен быть понятен начинающему специалисту.
- Объясни причину ошибки перед исправленным кодом.

Ответ должен быть средней подробности.",257,35,4,7,3,0,0,1,1,3,4,4,0,0.85,0.65,2026-04-25T14:27:53+00:00
7fb81b4d-ad92-4d06-beb6-c70d3549e43b,bug_fixing,Исправление ошибок,medium,0,1,python_developer,Ты Python-разработчик.,,"Ограничения:
- Ответ должен быть понятен начинающему специалисту.
- Сохрани исходную логику программы, исправив только ошибку.","Исправь ошибку в следующем коде и поясни, что было не так:
{code}","{""code"": ""numbers = [1, 2, 3]\nprint(numbers[3])""}",code_and_text,"Ты Python-разработчик.

Исправь ошибку в следующем коде и поясни, что было не так:
numbers = [1, 2, 3]
print(numbers[3])

Ограничения:
- Ответ должен быть понятен начинающему специалисту.
- Сохрани исходную логику программы, исправив только ошибку.

Ответ должен быть средней подробности.",288,40,4,8,4,0,1,1,1,4,1,2,1,0.85,0.8,2026-04-25T14:27:53+00:00
54f1da85-680b-4259-9e58-24904af92ae5,bug_fixing,Исправление ошибок,medium,0,1,qa_engineer,Ты QA-инженер.,,"Ограничения:
- Используй только стандартную библиотеку Python.
- Объясни причину ошибки перед исправленным кодом.","Найди и исправь ошибку в коде. Кратко объясни причину ошибки:
{code}","{""code"": ""value = int('abc')""}",code_and_text,"Ты QA-инженер.

Найди и исправь ошибку в коде. Кратко объясни причину ошибки:
value = int('abc')

Ограничения:
- Используй только стандартную библиотеку Python.
- Объясни причину ошибки перед исправленным кодом.

Ответ должен быть средней подробности.",251,33,5,7,4,0,1,1,1,4,4,5,1,0.85,0.8,2026-04-25T14:27:53+00:00
e2ca8d1f-d770-4594-85e4-604677888828,bug_fixing,Исправление ошибок,medium,0,1,computer_science_teacher,Ты преподаватель информатики.,,"Ограничения:
- Ответ должен быть понятен начинающему специалисту.
- Объясни причину ошибки перед исправленным кодом.","Исправь ошибку в следующем коде и поясни, что было не так:
{code}","{""code"": ""value = int('abc')""}",code_and_text,"Ты преподаватель информатики.

Исправь ошибку в следующем коде и поясни, что было не так:
value = int('abc')

Ограничения:
- Ответ должен быть понятен начинающему специалисту.
- Объясни причину ошибки перед исправленным кодом.

Ответ должен быть средней подробности.",266,35,4,7,4,0,1,1,1,3,2,2,0,0.85,0.65,2026-04-25T14:27:53+00:00
4261d839-b2f4-48e1-ae0c-7deb1d1d69db,bug_fixing,Исправление ошибок,medium,1,0,none,,Этот код является частью внутреннего инструмента.,,"Исправь ошибку в следующем коде и поясни, что было не так:
{code}","{""code"": ""numbers = [1, 2, 3]\nprint(numbers[3])""}",code_and_text,"Контекст: Этот код является частью внутреннего инструмента.

Исправь ошибку в следующем коде и поясни, что было не так:
numbers = [1, 2, 3]
print(numbers[3])

Ответ должен быть средней подробности.",197,30,2,5,3,0,0,1,1,0,1,1,1,0.65,0.8,2026-04-25T14:27:53+00:00
dac4f70d-517c-487b-ab66-03c92d8bcfe0,bug_fixing,Исправление ошибок,medium,1,0,python_developer,Ты Python-разработчик.,Код используется в небольшом Python-проекте.,,"Исправь ошибку в следующем коде и поясни, что было не так:
{code}","{""code"": ""numbers = [1, 2, 3]\nprint(numbers[3])""}",code_and_text,"Ты Python-разработчик.

Контекст: Код используется в небольшом Python-проекте.

Исправь ошибку в следующем коде и поясни, что было не так:
numbers = [1, 2, 3]
print(numbers[3])

Ответ должен быть средней подробности.",216,33,3,6,4,0,1,1,1,0,1,1,3,0.65,0.8,2026-04-25T14:27:53+00:00
10ee5109-b964-4eb1-afcf-5c5c89df894c,bug_fixing,Исправление ошибок,medium,1,0,qa_engineer,Ты QA-инженер.,Код используется в небольшом Python-проекте.,,"Найди и исправь ошибку в коде. Кратко объясни причину ошибки:
{code}","{""code"": ""data = {'a': 1}\nprint(data['b'])""}",code_and_text,"Ты QA-инженер.

Контекст: Код используется в небольшом Python-проекте.

Найди и исправь ошибку в коде. Кратко объясни причину ошибки:
data = {'a': 1}
print(data['b'])

Ответ должен быть средней подробности.",206,31,4,6,4,0,1,1,1,0,3,3,2,0.65,0.8,2026-04-25T14:27:53+00:00
628652ab-33a8-409e-a143-1f02e1b19e08,bug_fixing,Исправление ошибок,medium,1,0,computer_science_teacher,Ты преподаватель информатики.,Это фрагмент учебного примера с ошибкой.,,"Найди и исправь ошибку в коде. Кратко объясни причину ошибки:
{code}","{""code"": ""def add_one(x):\n    return x + '1'""}",code_and_text,"Ты преподаватель информатики.

Контекст: Это фрагмент учебного примера с ошибкой.

Найди и исправь ошибку в коде. Кратко объясни причину ошибки:
def add_one(x):
 return x + '1'

Ответ должен быть средней подробности.",216,31,4,6,4,0,1,1,1,0,3,3,0,0.65,0.65,2026-04-25T14:27:53+00:00
fa3c8db4-ede8-4323-b43a-a00c90e946a9,bug_fixing,Исправление ошибок,medium,1,1,none,,Этот код является частью внутреннего инструмента.,"Ограничения:
- Не используй внешние зависимости.
- Сохрани исходную логику программы, исправив только ошибку.","Исправь ошибку в следующем коде и поясни, что было не так:
{code}","{""code"": ""def divide(a, b):\n    return a / b\n\nprint(divide(10, 0))""}",code_and_text,"Контекст: Этот код является частью внутреннего инструмента.

Исправь ошибку в следующем коде и поясни, что было не так:
def divide(a, b):
 return a / b

print(divide(10, 0))

Ограничения:
- Не используй внешние зависимости.
- Сохрани исходную логику программы, исправив только ошибку.

Ответ должен быть средней подробности.",324,46,4,9,5,0,0,1,1,5,1,3,1,1.0,1.0,2026-04-25T14:27:53+00:00
5c3bdc34-39e4-41e8-8a06-fad91a2f7edf,bug_fixing,Исправление ошибок,medium,1,1,python_developer,Ты Python-разработчик.,Код используется в небольшом Python-проекте.,"Ограничения:
- Используй только стандартную библиотеку Python.
- Сохрани исходную логику программы, исправив только ошибку.","Найди и исправь ошибку в коде. Кратко объясни причину ошибки:
{code}","{""code"": ""numbers = [1, 2, 3]\nprint(numbers[3])""}",code_and_text,"Ты Python-разработчик.

Контекст: Код используется в небольшом Python-проекте.

Найди и исправь ошибку в коде. Кратко объясни причину ошибки:
numbers = [1, 2, 3]
print(numbers[3])

Ограничения:
- Используй только стандартную библиотеку Python.
- Сохрани исходную логику программы, исправив только ошибку.

Ответ должен быть средней подробности.",344,45,6,9,5,0,1,1,1,5,3,5,4,1.0,1.0,2026-04-25T14:27:53+00:00
8c32ab44-b927-4123-a472-9d1130b430b6,bug_fixing,Исправление ошибок,medium,1,1,qa_engineer,Ты QA-инженер.,Этот код является частью внутреннего инструмента.,"Ограничения:
- Используй только стандартную библиотеку Python.
- Сохрани исходную логику программы, исправив только ошибку.","Найди и исправь ошибку в коде. Кратко объясни причину ошибки:
{code}","{""code"": ""value = int('abc')""}",code_and_text,"Ты QA-инженер.

Контекст: Этот код является частью внутреннего инструмента.

Найди и исправь ошибку в коде. Кратко объясни причину ошибки:
value = int('abc')

Ограничения:
- Используй только стандартную библиотеку Python.
- Сохрани исходную логику программы, исправив только ошибку.

Ответ должен быть средней подробности.",322,41,6,8,5,0,1,1,1,5,3,5,2,1.0,1.0,2026-04-25T14:27:53+00:00
ec5d3aec-f854-48dc-91ca-4ef9cb9c8226,bug_fixing,Исправление ошибок,medium,1,1,computer_science_teacher,Ты преподаватель информатики.,Этот код является частью внутреннего инструмента.,"Ограничения:
- Используй только стандартную библиотеку Python.
- Объясни причину ошибки перед исправленным кодом.","Найди и исправь ошибку в коде. Кратко объясни причину ошибки:
{code}","{""code"": ""def divide(a, b):\n    return a / b\n\nprint(divide(10, 0))""}",code_and_text,"Ты преподаватель информатики.

Контекст: Этот код является частью внутреннего инструмента.

Найди и исправь ошибку в коде. Кратко объясни причину ошибки:
def divide(a, b):
 return a / b

print(divide(10, 0))

Ограничения:
- Используй только стандартную библиотеку Python.
- Объясни причину ошибки перед исправленным кодом.

Ответ должен быть средней подробности.",362,48,6,10,6,0,1,1,1,4,4,5,2,1.0,1.0,2026-04-25T14:27:53+00:00
f9963991-7b74-4779-a1cf-f67239c4079b,bug_fixing,Исправление ошибок,long,0,0,none,,,,"Проанализируй код, укажи ошибку, объясни причину и предложи исправленный вариант:
{code}","{""code"": ""for i in range(5)\n    print(i)""}",code_and_text,"Проанализируй код, укажи ошибку, объясни причину и предложи исправленный вариант:
for i in range(5)
 print(i)

Ответ должен быть подробным и структурированным.",159,23,1,4,2,0,0,1,1,1,3,3,1,0.5,0.6,2026-04-25T14:27:53+00:00
97feaf16-abd5-435c-b3d9-6fcbb8d7a8c9,bug_fixing,Исправление ошибок,long,0,0,python_developer,Ты Python-разработчик.,,,"Найди и исправь ошибку в коде. Подробно объясни причину проблемы и покажи исправленную версию:
{code}","{""code"": ""data = {'a': 1}\nprint(data['b'])""}",code_and_text,"Ты Python-разработчик.

Найди и исправь ошибку в коде. Подробно объясни причину проблемы и покажи исправленную версию:
data = {'a': 1}
print(data['b'])

Ответ должен быть подробным и структурированным.",201,29,3,5,3,0,1,1,1,0,4,4,1,0.5,0.6,2026-04-25T14:27:53+00:00
9d565c3e-1ed6-46df-b260-9802add4ca82,bug_fixing,Исправление ошибок,long,0,0,qa_engineer,Ты QA-инженер.,,,"Проанализируй код, укажи ошибку, объясни причину и предложи исправленный вариант:
{code}","{""code"": ""numbers = [1, 2, 3]\nprint(numbers[3])""}",code_and_text,"Ты QA-инженер.

Проанализируй код, укажи ошибку, объясни причину и предложи исправленный вариант:
numbers = [1, 2, 3]
print(numbers[3])

Ответ должен быть подробным и структурированным.",185,26,2,5,3,0,1,1,1,1,3,3,1,0.5,0.6,2026-04-25T14:27:53+00:00
6341c1ad-16de-4dec-b7a3-7fd2a3298257,bug_fixing,Исправление ошибок,long,0,0,computer_science_teacher,Ты преподаватель информатики.,,,"Проанализируй код, укажи ошибку, объясни причину и предложи исправленный вариант:
{code}","{""code"": ""value = int('abc')""}",code_and_text,"Ты преподаватель информатики.

Проанализируй код, укажи ошибку, объясни причину и предложи исправленный вариант:
value = int('abc')

Ответ должен быть подробным и структурированным.",181,22,2,4,3,0,1,1,1,1,3,3,1,0.5,0.6,2026-04-25T14:27:53+00:00
7db2007c-f84c-4b98-aa14-e2df1dc862c6,bug_fixing,Исправление ошибок,long,0,1,none,,,"Ограничения:
- Не используй внешние зависимости.
- Объясни причину ошибки перед исправленным кодом.","Найди и исправь ошибку в коде. Подробно объясни причину проблемы и покажи исправленную версию:
{code}","{""code"": ""data = {'a': 1}\nprint(data['b'])""}",code_and_text,"Найди и исправь ошибку в коде. Подробно объясни причину проблемы и покажи исправленную версию:
data = {'a': 1}
print(data['b'])

Ограничения:
- Не используй внешние зависимости.
- Объясни причину ошибки перед исправленным кодом.

Ответ должен быть подробным и структурированным.",278,37,4,7,3,0,0,1,1,4,5,6,0,0.85,0.65,2026-04-25T14:27:53+00:00
0aad89bc-b20b-4497-83e1-12f951773bbb,bug_fixing,Исправление ошибок,long,0,1,python_developer,Ты Python-разработчик.,,"Ограничения:
- Используй только стандартную библиотеку Python.
- Сохрани исходную логику программы, исправив только ошибку.","Проанализируй код, укажи ошибку, объясни причину и предложи исправленный вариант:
{code}","{""code"": ""for i in range(5)\n    print(i)""}",code_and_text,"Ты Python-разработчик.

Проанализируй код, укажи ошибку, объясни причину и предложи исправленный вариант:
for i in range(5)
 print(i)

Ограничения:
- Используй только стандартную библиотеку Python.
- Сохрани исходную логику программы, исправив только ошибку.

Ответ должен быть подробным и структурированным.",308,39,4,8,4,0,1,1,1,6,3,5,3,0.85,0.8,2026-04-25T14:27:53+00:00
5c240d63-3e8e-47d8-b148-3734d5fca704,bug_fixing,Исправление ошибок,long,0,1,qa_engineer,Ты QA-инженер.,,"Ограничения:
- Не используй внешние зависимости.
- Сохрани исходную логику программы, исправив только ошибку.","Проанализируй код, укажи ошибку, объясни причину и предложи исправленный вариант:
{code}","{""code"": ""def divide(a, b):\n    return a / b\n\nprint(divide(10, 0))""}",code_and_text,"Ты QA-инженер.

Проанализируй код, укажи ошибку, объясни причину и предложи исправленный вариант:
def divide(a, b):
 return a / b

print(divide(10, 0))

Ограничения:
- Не используй внешние зависимости.
- Сохрани исходную логику программы, исправив только ошибку.

Ответ должен быть подробным и структурированным.",312,42,4,9,5,0,1,1,1,6,3,5,1,0.85,0.8,2026-04-25T14:27:53+00:00
098dfca5-d1fd-430b-8a4f-a50763ae2928,bug_fixing,Исправление ошибок,long,0,1,computer_science_teacher,Ты преподаватель информатики.,,"Ограничения:
- Используй только стандартную библиотеку Python.
- Объясни причину ошибки перед исправленным кодом.","Найди и исправь ошибку в коде. Подробно объясни причину проблемы и покажи исправленную версию:
{code}","{""code"": ""def divide(a, b):\n    return a / b\n\nprint(divide(10, 0))""}",code_and_text,"Ты преподаватель информатики.

Найди и исправь ошибку в коде. Подробно объясни причину проблемы и покажи исправленную версию:
def divide(a, b):
 return a / b

print(divide(10, 0))

Ограничения:
- Используй только стандартную библиотеку Python.
- Объясни причину ошибки перед исправленным кодом.

Ответ должен быть подробным и структурированным.",344,46,5,9,5,0,1,1,1,4,5,6,1,0.85,0.8,2026-04-25T14:27:53+00:00
3a5bf9cd-e0a4-40d6-bb73-2f99d510200c,bug_fixing,Исправление ошибок,long,1,0,none,,Код используется в небольшом Python-проекте.,,"Проанализируй код, укажи ошибку, объясни причину и предложи исправленный вариант:
{code}","{""code"": ""def add_one(x):\n    return x + '1'""}",code_and_text,"Контекст: Код используется в небольшом Python-проекте.

Проанализируй код, укажи ошибку, объясни причину и предложи исправленный вариант:
def add_one(x):
 return x + '1'

Ответ должен быть подробным и структурированным.",219,29,2,5,3,0,0,1,1,1,3,3,3,0.65,0.8,2026-04-25T14:27:53+00:00
4de8bb2c-6044-4570-a6fc-2569a8b88214,bug_fixing,Исправление ошибок,long,1,0,python_developer,Ты Python-разработчик.,Код используется в небольшом Python-проекте.,,"Проанализируй код, укажи ошибку, объясни причину и предложи исправленный вариант:
{code}","{""code"": ""for i in range(5)\n    print(i)""}",code_and_text,"Ты Python-разработчик.

Контекст: Код используется в небольшом Python-проекте.

Проанализируй код, укажи ошибку, объясни причину и предложи исправленный вариант:
for i in range(5)
 print(i)

Ответ должен быть подробным и структурированным.",239,33,3,6,4,0,1,1,1,1,3,3,4,0.65,0.8,2026-04-25T14:27:53+00:00
6a2e49e5-7208-428a-949c-9831257e3ab8,bug_fixing,Исправление ошибок,long,1,0,qa_engineer,Ты QA-инженер.,Код используется в небольшом Python-проекте.,,"Проанализируй код, укажи ошибку, объясни причину и предложи исправленный вариант:
{code}","{""code"": ""def divide(a, b):\n    return a / b\n\nprint(divide(10, 0))""}",code_and_text,"Ты QA-инженер.

Контекст: Код используется в небольшом Python-проекте.

Проанализируй код, укажи ошибку, объясни причину и предложи исправленный вариант:
def divide(a, b):
 return a / b

print(divide(10, 0))

Ответ должен быть подробным и структурированным.",257,37,3,7,5,0,1,1,1,1,3,3,3,0.65,0.8,2026-04-25T14:27:53+00:00
a414a704-3a21-43ec-821b-8681e46c94ba,bug_fixing,Исправление ошибок,long,1,0,computer_science_teacher,Ты преподаватель информатики.,Этот код является частью внутреннего инструмента.,,"Проанализируй код, укажи ошибку, объясни причину и предложи исправленный вариант:
{code}","{""code"": ""def divide(a, b):\n    return a / b\n\nprint(divide(10, 0))""}",code_and_text,"Ты преподаватель информатики.

Контекст: Этот код является частью внутреннего инструмента.

Проанализируй код, укажи ошибку, объясни причину и предложи исправленный вариант:
def divide(a, b):
 return a / b

print(divide(10, 0))

Ответ должен быть подробным и структурированным.",277,37,3,7,5,0,1,1,1,1,3,3,2,0.65,0.8,2026-04-25T14:27:53+00:00
