answer_id,prompt_id,category,category_label,length_level,expected_response_type,has_context,has_constraints,role,role_text,context_text,constraints_text,template_text,variable_values,prompt_text,model_name,model_version,answer_text,generated_at,response_time_sec,char_count,text_char_count,text_word_count,text_ratio,word_count,sentence_count,paragraph_count,avg_sentence_length,list_count,has_code,code_block_count,code_line_count,code_char_count,code_ratio,has_function_def,has_import,has_assert,has_pytest,has_unittest,has_example,has_complexity,has_step_by_step,has_error_explanation,has_fixed_code,technical_terms_count,readability_score,lexical_diversity,structure_score,prompt_text_overlap,prompt_full_overlap,formal_clarity_score,formal_structure_score,formal_utility_score,formal_relevance_score,formal_total_score,task_score,judge_relevance,judge_completeness,judge_clarity,judge_logic,judge_utility,judge_comment,judge_total_score,final_score,length_match_score
abe1d1df-1239-4e60-a286-9c28102952ed,e07eafc2-1283-46f8-85d7-0e1ef95170ea,testing,Тестирование,medium,test_cases,0,1,computer_science_teacher,Ты преподаватель информатики.,,"Ограничения:
- Ответ должен быть понятен начинающему специалисту.
- Добавь хотя бы один граничный случай.","Составь позитивные и негативные тест-кейсы для функции:
{code}","{""code"": ""def divide(a, b):\n    return a / b""}","Ты преподаватель информатики.

Составь позитивные и негативные тест-кейсы для функции:
def divide(a, b):
 return a / b

Ограничения:
- Ответ должен быть понятен начинающему специалисту.
- Добавь хотя бы один граничный случай.

Ответ должен быть средней подробности.",yandexgpt-lite,latest,"### Позитивные тест-кейсы:
1. Деление двух положительных чисел: `divide(10, 2)`.
2. Деление положительного числа на отрицательное: `divide(10, -2)`.
3. Деление числа на само себя: `divide(5, 5)`.

### Негативные тест-кейсы:
1. Деление на ноль: `divide(10, 0)`.
2. Передача в функцию нечисловых значений: `divide(""a"", 2)`.
3. Граничный случай: `divide(0, 1)`.",2026-04-25T17:56:54,2.0722,366,366,54,1.0,54,12,8,4.5,6,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8875,0.5556,0.75,0.2581,0.2581,0.8,0.7375,0.3,0.76,0.6915,,,,,,,,,,1.0
882a54c4-1af0-4b31-aee9-afc469d764f1,d4712265-a0f2-4fa0-b7b8-2402064f6391,testing,Тестирование,medium,tests,1,0,none,,Это учебная задача по тестированию.,,"Напиши unit-тесты для следующего кода и кратко поясни, что проверяет каждый тест:
{code}","{""code"": ""def get_first_item(items):\n    return items[0]""}","Контекст: Это учебная задача по тестированию.

Напиши unit-тесты для следующего кода и кратко поясни, что проверяет каждый тест:
def get_first_item(items):
 return items[0]

Ответ должен быть средней подробности.",yandexgpt-lite,latest,"```
import unittest

def get_first_item(items):
    return items[0]

class TestGetFirstItem(unittest.TestCase):

    def test_single_item_list(self):
        """"""
        Проверяет, что функция возвращает первый элемент списка, состоящего из одного элемента.
        """"""
        items = [1]
        self.assertEqual(get_first_item(items), 1)

    def test_empty_list(self):
        """"""
        Проверяет, что функция возвращает ошибку при попытке получить первый элемент из пустого списка.
        """"""
        items = []
        with self.assertRaises(IndexError):
            get_first_item(items)

    def test_multiple_items_list(self):
        """"""
        Проверяет, что функция возвращает первый элемент списка, состоящего из нескольких элементов.
        """"""
        items = [1, 2, 3, 4]
        self.assertEqual(get_first_item(items), 1)
```",2026-04-25T17:56:57,3.1167,876,0,0,0.0,0,0,0,0.0,0,1,1,23,870,0.9932,1,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.25,0.0,0.2414,0.25,0.3825,0.65,0.77,0.5716,,,,,,,,,,1.0
7b017ccd-f168-4db6-b731-6ec1657955da,a43a6de7-6f4a-42f2-8754-367bac9fb8ce,testing,Тестирование,medium,test_cases,1,0,python_developer,Ты Python-разработчик.,Это учебная задача по тестированию.,,"Составь позитивные и негативные тест-кейсы для функции:
{code}","{""code"": ""def divide(a, b):\n    return a / b""}","Ты Python-разработчик.

Контекст: Это учебная задача по тестированию.

Составь позитивные и негативные тест-кейсы для функции:
def divide(a, b):
 return a / b

Ответ должен быть средней подробности.",yandexgpt-lite,latest,"### Позитивные тест-кейсы:

1. Деление двух положительных чисел:
   ```python
   assert divide(10, 2) == 5
   ```

2. Деление положительного числа на ноль (должно вызвать исключение):
   ```python
   try:
       assert divide(10, 0) == 0
   except ZeroDivisionError:
       pass
   ```

3. Деление положительного числа на 1:
   ```python
   assert divide(10, 1) == 10
   ```

4. Деление двух отрицательных чисел:
   ```python
   assert divide(-10, -2) == 5
   ```

### Негативные тест-кейсы:

1. Деление положительного числа на ноль (должно вызвать исключение):
   ```python
   try:
       assert divide(10, 0) == 0
   except ZeroDivisionError:
       pass
   ```

2. Деление на ноль с отрицательными числами (должно вызвать исключение):
   ```python
   try:
       assert divide(-10, 0) == 0
   except ZeroDivisionError:
       pass
   ```

3. Передача нечисловых значений (должно вызвать исключение):
   ```python
   try:
       assert divide('a', 2) == 0
   except TypeError:
       pass
   ```

4. Передача списка вместо числа (должно вызвать исключение):
   ```python
   try:
       assert divide([1, 2], 2) == 0
   except TypeError:
       pass
   ```",2026-04-25T17:57:02,4.5244,1214,560,65,0.4613,65,9,10,7.2222,8,1,8,23,553,0.4555,0,0,1,0,0,0,0,0,1,0,0,0.8194,0.4308,1.0,0.1481,0.2593,0.9,1.0,0.75,0.9,0.901,,,,,,,,,,1.0
1fc1f039-e5bb-42ad-a839-6d8540e380ac,7c900618-2353-42b2-9372-04c9478ffd31,testing,Тестирование,medium,tests,1,0,qa_engineer,Ты QA-инженер.,Это учебная задача по тестированию.,,"Напиши unit-тесты для следующего кода и кратко поясни, что проверяет каждый тест:
{code}","{""code"": ""def merge_dicts(a, b):\n    result = a.copy()\n    result.update(b)\n    return result""}","Ты QA-инженер.

Контекст: Это учебная задача по тестированию.

Напиши unit-тесты для следующего кода и кратко поясни, что проверяет каждый тест:
def merge_dicts(a, b):
 result = a.copy()
 result.update(b)
 return result

Ответ должен быть средней подробности.",yandexgpt-lite,latest,"```python
def test_merge_dicts_basic():
    a = {'key1': 'value1', 'key2': 'value2'}
    b = {'key3': 'value3', 'key4': 'value4'}
    expected = {'key1': 'value1', 'key2': 'value2', 'key3': 'value3', 'key4': 'value4'}
    assert merge_dicts(a, b) == expected
    # Проверка базового слияния двух словарей

def test_merge_dicts_empty_dict():
    a = {}
    b = {'key1': 'value1'}
    expected = {'key1': 'value1'}
    assert merge_dicts(a, b) == expected
    # Проверка слияния с пустым словарем

def test_merge_dicts_overwrite():
    a = {'key1': 'value1', 'key2': 'value2'}
    b = {'key1': 'new_value1', 'key3': 'value3'}
    expected = {'key1': 'new_value1', 'key2': 'value2', 'key3': 'value3'}
    assert merge_dicts(a, b) == expected
    # Проверка перезаписи значений при конфликте ключей
```",2026-04-25T17:57:06,4.0852,819,0,0,0.0,0,0,0,0.0,0,1,1,18,807,0.9853,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.25,0.0,0.1143,0.25,0.3825,0.65,0.77,0.5716,,,,,,,,,,1.0
7ebaf586-ea01-4312-ae94-bc3bc9422d62,d873f369-92ab-443c-86a4-862564ae663a,testing,Тестирование,medium,tests,1,0,computer_science_teacher,Ты преподаватель информатики.,Нужно подготовить проверку для небольшой функции.,,"Напиши unit-тесты для следующего кода и кратко поясни, что проверяет каждый тест:
{code}","{""code"": ""def get_first_item(items):\n    return items[0]""}","Ты преподаватель информатики.

Контекст: Нужно подготовить проверку для небольшой функции.

Напиши unit-тесты для следующего кода и кратко поясни, что проверяет каждый тест:
def get_first_item(items):
 return items[0]

Ответ должен быть средней подробности.",yandexgpt-lite,latest,"```python
def test_get_first_item_with_list():
    """"""
    Проверяет работу функции get_first_item с обычным списком.
    """"""
    result = get_first_item([1, 2, 3, 4, 5])
    assert result == 1, ""Ожидается, что функция вернёт первый элемент списка.""

def test_get_first_item_with_empty_list():
    """"""
    Проверяет работу функции get_first_item с пустым списком.
    """"""
    result = get_first_item([])
    assert result is None, ""Ожидается, что функция вернёт None для пустого списка.""

def test_get_first_item_with_single_item_list():
    """"""
    Проверяет работу функции get_first_item со списком, содержащим один элемент.
    """"""
    result = get_first_item(['single'])
    assert result == 'single', ""Ожидается, что функция вернёт единственный элемент списка.""
```",2026-04-25T17:57:09,2.9817,791,0,0,0.0,0,0,0,0.0,0,1,1,18,779,0.9848,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.25,0.0,0.1875,0.25,0.3825,0.65,0.77,0.5716,,,,,,,,,,1.0
991564eb-a495-490e-9e71-82c4d1e1a9da,a606427e-16f9-48a6-b7a7-c8a65919ce13,testing,Тестирование,medium,tests,1,1,none,,Нужно подготовить проверку для небольшой функции.,"Ограничения:
- Не используй внешние зависимости.
- Добавь хотя бы один граничный случай.","Напиши unit-тесты для следующего кода и кратко поясни, что проверяет каждый тест:
{code}","{""code"": ""def is_even(n):\n    return n % 2 == 0""}","Контекст: Нужно подготовить проверку для небольшой функции.

Напиши unit-тесты для следующего кода и кратко поясни, что проверяет каждый тест:
def is_even(n):
 return n % 2 == 0

Ограничения:
- Не используй внешние зависимости.
- Добавь хотя бы один граничный случай.

Ответ должен быть средней подробности.",yandexgpt-lite,latest,"```
def test_is_even():
    # Проверка чётного числа
    assert is_even(2) == True, ""Число 2 должно быть чётным""

    # Проверка нечётного числа
    assert is_even(3) == False, ""Число 3 должно быть нечётным""

    # Граничный случай: проверка нуля
    assert is_even(0) == True, ""Число 0 должно быть чётным""

```",2026-04-25T17:57:10,1.7297,322,0,0,0.0,0,0,0,0.0,0,1,1,7,316,0.9814,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.25,0.0,0.1707,0.15,0.3825,0.578,0.738,0.4787,,,,,,,,,,0.6
2a9ee9f0-92b3-49bd-a1f8-bba25eb0fdef,2d102145-9700-4a91-9707-14d888768099,testing,Тестирование,medium,test_cases,1,1,python_developer,Ты Python-разработчик.,Речь идёт о модуле на Python.,"Ограничения:
- Используй только стандартную библиотеку Python.
- Добавь хотя бы один граничный случай.","Составь позитивные и негативные тест-кейсы для функции:
{code}","{""code"": ""def divide(a, b):\n    return a / b""}","Ты Python-разработчик.

Контекст: Речь идёт о модуле на Python.

Составь позитивные и негативные тест-кейсы для функции:
def divide(a, b):
 return a / b

Ограничения:
- Используй только стандартную библиотеку Python.
- Добавь хотя бы один граничный случай.

Ответ должен быть средней подробности.",yandexgpt-lite,latest,"### Позитивные тест-кейсы:

1. Деление двух положительных чисел:
```python
assert divide(10, 2) == 5
```

2. Деление положительного числа на ноль (должно вызвать исключение):
```python
try:
    assert divide(10, 0) == 0
except ZeroDivisionError:
    print(""ZeroDivisionError expected"")
```

3. Деление положительного числа на 1:
```python
assert divide(10, 1) == 10
```

4. Деление числа на само себя:
```python
assert divide(5, 5) == 1
```

### Негативные тест-кейсы:

1. Деление отрицательного числа на положительное:
```python
assert divide(-10, 2) == -5
```

2. Деление положительного числа на отрицательное:
```python
assert divide(10, -2) == -5
```

3. Деление нуля на положительное число:
```python
assert divide(0, 2) == 0
```

4. Проверка на деление на ноль:
```python
try:
    assert divide(10, 0) == 0
except ZeroDivisionError:
    print(""ZeroDivisionError expected"")
```",2026-04-25T17:57:14,3.7141,930,441,56,0.4742,56,9,10,6.2222,8,1,8,14,391,0.4204,0,0,1,0,0,0,0,0,1,0,0,0.8444,0.4821,1.0,0.1316,0.1842,0.9,1.0,0.75,0.77,0.8724,,,,,,,,,,1.0
871d49bc-345f-48ad-9dcd-48bbe4d1e3f7,dcfa72a0-1bc1-4a96-b080-6c4c0a236971,testing,Тестирование,medium,test_cases,1,1,qa_engineer,Ты QA-инженер.,Это учебная задача по тестированию.,"Ограничения:
- Ответ должен быть понятен начинающему специалисту.
- Добавь хотя бы один граничный случай.","Составь позитивные и негативные тест-кейсы для функции:
{code}","{""code"": ""def divide(a, b):\n    return a / b""}","Ты QA-инженер.

Контекст: Это учебная задача по тестированию.

Составь позитивные и негативные тест-кейсы для функции:
def divide(a, b):
 return a / b

Ограничения:
- Ответ должен быть понятен начинающему специалисту.
- Добавь хотя бы один граничный случай.

Ответ должен быть средней подробности.",yandexgpt-lite,latest,"### Позитивные тест-кейсы:

1. Проверить деление двух положительных чисел: `divide(10, 2)`.
2. Проверить деление положительного числа на ноль с ожиданием возникновения ошибки: `divide(10, 0)`.
3. Проверить деление положительного числа на единицу: `divide(10, 1)`.
4. Проверить деление дробных положительных чисел: `divide(5.0, 2.5)`.

### Негативные тест-кейсы:

1. Проверить деление нуля на положительное число: `divide(0, 5)`.
2. Проверить деление отрицательного числа на положительное: `divide(-10, 2)`.
3. Проверить деление положительного числа на отрицательное: `divide(10, -2)`.
4. Проверить деление дробного положительного числа на целое: `divide(5.0, 2)`.
5. Проверить деление, когда делимое меньше делителя: `divide(1, 10)`.",2026-04-25T17:57:17,3.0209,746,746,102,1.0,102,21,11,4.8571,9,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8786,0.3725,0.75,0.1351,0.1351,0.8,0.7375,0.3,0.63,0.6629,,,,,,,,,,1.0
29cafc1b-bcc6-46db-b244-6a83ea3df3c6,2cac8e1b-4fbe-4c65-a2c5-9f96b6d3306a,testing,Тестирование,medium,test_cases,1,1,computer_science_teacher,Ты преподаватель информатики.,Это учебная задача по тестированию.,"Ограничения:
- Ответ должен быть понятен начинающему специалисту.
- Добавь хотя бы один граничный случай.","Составь позитивные и негативные тест-кейсы для функции:
{code}","{""code"": ""def normalize_name(name):\n    return name.strip().title()""}","Ты преподаватель информатики.

Контекст: Это учебная задача по тестированию.

Составь позитивные и негативные тест-кейсы для функции:
def normalize_name(name):
 return name.strip().title()

Ограничения:
- Ответ должен быть понятен начинающему специалисту.
- Добавь хотя бы один граничный случай.

Ответ должен быть средней подробности.",yandexgpt-lite,latest,"### Позитивные тест-кейсы:

1. **Входные данные:** «ivan».
   **Ожидаемый результат:** «Ivan».

2. **Входные данные:** «   john  ».
   **Ожидаемый результат:** «John».

3. **Входные данные:** «Alice  ».
   **Ожидаемый результат:** «Alice».

### Негативные тест-кейсы:

1. **Входные данные:** «123».
   **Ожидаемый результат:** ошибка не ожидается, но функция должна вернуть пустую строку, так как нет букв для преобразования в заголовок.

2. **Входные данные:** «  john doe  ».
   **Ожидаемый результат:** «John Doe».

3. **Входные данные:** «!».
   **Ожидаемый результат:** пустая строка, так как строка состоит только из символа, не являющегося буквой.

### Граничный случай:

1. **Входные данные:** «   a    b  ».
   **Ожидаемый результат:** «A B».",2026-04-25T17:57:20,3.0551,776,776,87,1.0,87,22,17,3.9545,7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0.9011,0.5172,0.75,0.1842,0.1842,0.8,0.7375,0.3,0.63,0.6629,,,,,,,,,,1.0
90edacdb-67e7-4dec-8f00-4405881fc3ca,b5907a8f-7429-4116-84f2-f95991d7570e,testing,Тестирование,long,tests,0,0,none,,,,"Напиши unit-тесты для следующего кода. Раздели их на позитивные, негативные и граничные случаи, а также кратко поясни каждый тест:
{code}","{""code"": ""def get_first_item(items):\n    return items[0]""}","Напиши unit-тесты для следующего кода. Раздели их на позитивные, негативные и граничные случаи, а также кратко поясни каждый тест:
def get_first_item(items):
 return items[0]

Ответ должен быть подробным и структурированным.",yandexgpt-lite,latest,"### Позитивные тесты

**Тест 1: Проверка корректной работы функции с непустым списком**

**Описание:** проверить, что функция корректно возвращает первый элемент списка.

**Код теста:**

```python
def test_get_first_item_with_non_empty_list():
    items = [1, 2, 3, 4, 5]
    expected_result = 1
    assert get_first_item(items) == expected_result
```

### Негативные тесты

**Тест 2: Проверка работы функции с пустым списком**

**Описание:** проверить, что функция корректно обрабатывает пустой список и возвращает `IndexError`.

**Код теста:**

```python
def test_get_first_item_with_empty_list():
    items = []
    expected_error = IndexError
    with pytest.raises(expected_error):
        get_first_item(items)
```

**Тест 3: Проверка работы функции с некорректным типом данных**

**Описание:** проверить, что функция корректно обрабатывает список с некорректным типом данных и возвращает `TypeError`.

**Код теста:**

```python
def test_get_first_item_with_invalid_type():
    items = {'key': 'value'}
    expected_error = TypeError
    with pytest.raises(expected_error):
        get_first_item(items)
```

### Граничные случаи

**Тест 4: Проверка работы функции с одноэлементным списком**

**Описание:** проверить, что функция корректно возвращает единственный элемент списка.

**Код теста:**

```python
def test_get_first_item_with_single_element_list():
    items = [10]
    expected_result = 10
    assert get_first_item(items) == expected_result
```",2026-04-25T17:57:25,5.2075,1520,810,91,0.5329,91,5,15,18.2,0,1,4,18,658,0.4329,1,0,1,1,0,0,0,0,0,0,0,0.545,0.4396,0.75,0.2333,0.3333,0.9,0.8575,0.8,0.9,0.8807,,,,,,,,,,1.0
8a77ea33-8039-4026-a809-bf4142bdbe67,5f8e5978-a312-4739-91a6-7d9106a68b7d,testing,Тестирование,long,tests,0,0,python_developer,Ты Python-разработчик.,,,"Напиши unit-тесты для следующего кода. Раздели их на позитивные, негативные и граничные случаи, а также кратко поясни каждый тест:
{code}","{""code"": ""def merge_dicts(a, b):\n    result = a.copy()\n    result.update(b)\n    return result""}","Ты Python-разработчик.

Напиши unit-тесты для следующего кода. Раздели их на позитивные, негативные и граничные случаи, а также кратко поясни каждый тест:
def merge_dicts(a, b):
 result = a.copy()
 result.update(b)
 return result

Ответ должен быть подробным и структурированным.",yandexgpt-lite,latest,"```python
import unittest

def merge_dicts(a, b):
    result = a.copy()
    result.update(b)
    return result

class TestMergeDicts(unittest.TestCase):

    # Позитивные тесты
    def test_merge_dicts_with_non_empty_dicts(self):
        """"""
        Тест для слияния двух непустых словарей.
        """"""
        a = {'a': 1, 'b': 2}
        b = {'b': 3, 'c': 4}
        expected = {'a': 1, 'b': 3, 'c': 4}
        self.assertEqual(merge_dicts(a, b), expected)

    def test_merge_dicts_with_identical_keys(self):
        """"""
        Тест для слияния двух словарей с одинаковыми ключами.
        """"""
        a = {'x': 10, 'y': 20}
        b = {'x': 30, 'z': 40}
        expected = {'x': 30, 'y': 20, 'z': 40}
        self.assertEqual(merge_dicts(a, b), expected)

    # Негативные тесты
    def test_merge_dicts_with_non_dict_argument(self):
        """"""
        Тест для проверки, что функция вызывает ошибку при передаче не словаря.
        """"""
        a = {'a': 1, 'b': 2}
        with self.assertRaises(TypeError):
            merge_dicts(a, 'not_a_dict')

    def test_merge_dicts_with_none_argument(self):
        """"""
        Тест для проверки, что функция вызывает ошибку при передаче None.
        """"""
        a = {'a': 1, 'b': 2}
        with self.assertRaises(TypeError):
            merge_dicts(a, None)

    # Граничные случаи
    def test_merge_dicts_with_empty_dict(self):
        """"""
        Тест для слияния словаря с пустым словарём.
        """"""
        a = {'a': 1, 'b': 2}
        b = {}
        expected = {'a': 1, 'b': 2}
        self.assertEqual(merge_dicts(a, b), expected)

    def test_merge_dicts_with_one_empty_dict(self):
        """"""
        Тест для слияния пустого словаря с непустым.
        """"""
        a = {}
        b = {'a': 1, 'b': 2}
        expected = {'a': 1, 'b': 2}
        self.assertEqual(merge_dicts(a, b), expected)

if __name__ == '__main__':
    unittest.main()
```",2026-04-25T17:57:34,8.2111,1976,0,0,0.0,0,0,0,0.0,0,1,1,57,1964,0.9939,1,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.25,0.0,0.4444,0.25,0.3825,0.65,0.9,0.6002,,,,,,,,,,1.0
86bcc39e-dcf8-4bf8-9bcc-49f48c17f371,a8646019-7ac8-44a7-b8a6-d4ad1d863831,testing,Тестирование,long,tests,0,0,qa_engineer,Ты QA-инженер.,,,"Напиши unit-тесты для следующего кода. Раздели их на позитивные, негативные и граничные случаи, а также кратко поясни каждый тест:
{code}","{""code"": ""def normalize_name(name):\n    return name.strip().title()""}","Ты QA-инженер.

Напиши unit-тесты для следующего кода. Раздели их на позитивные, негативные и граничные случаи, а также кратко поясни каждый тест:
def normalize_name(name):
 return name.strip().title()

Ответ должен быть подробным и структурированным.",yandexgpt-lite,latest,"### Позитивные тесты

**Тест 1: проверка корректной нормализации имени**

**Цель:** убедиться, что функция корректно удаляет начальные и конечные пробелы и приводит имя к заглавному регистру.

**Входные данные:** « john doe»

**Ожидаемый результат:** «John Doe»

**Код теста:**

```python
def test_normalize_name_positive_1():
    result = normalize_name("" john doe"")
    assert result == ""John Doe""
```

**Тест 2: проверка корректной нормализации имени с пробелами внутри**

**Цель:** убедиться, что функция корректно обрабатывает имена с пробелами внутри и приводит их к заглавному регистру.

**Входные данные:** «j o h n doe»

**Ожидаемый результат:** «John Doe»

**Код теста:**

```python
def test_normalize_name_positive_2():
    result = normalize_name(""j o h n doe"")
    assert result == ""John Doe""
```

### Негативные тесты

**Тест 3: проверка нормализации пустого имени**

**Цель:** убедиться, что функция корректно обрабатывает пустое имя.

**Входные данные:** «»

**Ожидаемый результат:** «» (пустая строка)

**Код теста:**

```python
def test_normalize_name_negative_1():
    result = normalize_name("""")
    assert result == """"
```

**Тест 4: проверка нормализации имени с недопустимыми символами**

**Цель:** убедиться, что функция корректно обрабатывает имена с недопустимыми символами и удаляет их.

**Входные данные:** «john!doe»

**Ожидаемый результат:** «John Doe»

**Код теста:**

```python
def test_normalize_name_negative_2():
    result = normalize_name(""john!doe"")
    assert result == ""John Doe""
```

### Граничные тесты

**Тест 5: проверка нормализации имени, начинающегося с пробела**

**Цель:** убедиться, что функция корректно обрабатывает имена, начинающиеся с пробела.

**Входные данные:** « john doe»

**Ожидаемый результат:** «John Doe»

**Код теста:**

```python
def test_normalize_name_boundary_1():
    result = normalize_name("" john doe"")
    assert result == ""John Doe""
```

**Тест 6: проверка нормализации имени, заканчивающегося пробелом**

**Цель:** убедиться, что функция корректно обрабатывает имена, заканчивающиеся пробелом.

**Входные данные:** «john doe »

**Ожидаемый результат:** «John Doe»

**Код теста:**

```python
def test_normalize_name_boundary_2():
    result = normalize_name(""john doe "")
    assert result == ""John Doe""
```

**Тест 7: проверка нормализации имени, состоящего только из пробелов**

**Цель:** убедиться, что функция корректно обрабатывает имена, состоящие только из пробелов.

**Входные данные:** « »

**Ожидаемый результат:** «» (пустая строка)

**Код теста:**

```python
def test_normalize_name_boundary_3():
    result = normalize_name("" "")
    assert result == """"
```",2026-04-25T17:57:43,9.1491,2758,1890,211,0.6853,211,9,38,23.4444,0,1,7,21,780,0.2828,1,0,1,0,0,0,0,0,0,0,0,0.4139,0.3128,0.75,0.2059,0.2647,0.9,0.8575,0.65,0.9,0.8477,,,,,,,,,,1.0
990d09ac-b4b6-4323-a085-4232056a5111,2b69ef67-748c-42bd-bb59-c98aacf22fd0,testing,Тестирование,long,tests,0,0,computer_science_teacher,Ты преподаватель информатики.,,,"Напиши unit-тесты для следующего кода. Раздели их на позитивные, негативные и граничные случаи, а также кратко поясни каждый тест:
{code}","{""code"": ""def is_even(n):\n    return n % 2 == 0""}","Ты преподаватель информатики.

Напиши unit-тесты для следующего кода. Раздели их на позитивные, негативные и граничные случаи, а также кратко поясни каждый тест:
def is_even(n):
 return n % 2 == 0

Ответ должен быть подробным и структурированным.",yandexgpt-lite,latest,"### Unit-тесты для функции `is_even(n)`

#### Позитивные случаи

1. **Проверка чётного числа**
   - **Описание:** проверить, что функция корректно возвращает `True` для чётного числа.
   - **Тест:** `assert is_even(4) == True`
   - **Пояснение:** число 4 является чётным, поэтому функция должна вернуть `True`.

2. **Проверка другого чётного числа**
   - **Описание:** проверить, что функция корректно возвращает `True` для другого чётного числа.
   - **Тест:** `assert is_even(10) == True`
   - **Пояснение:** число 10 является чётным, поэтому функция должна вернуть `True`.

#### Негативные случаи

1. **Проверка нечётного числа**
   - **Описание:** проверить, что функция корректно возвращает `False` для нечётного числа.
   - **Тест:** `assert is_even(7) == False`
   - **Пояснение:** число 7 является нечётным, поэтому функция должна вернуть `False`.

2. **Проверка отрицательного чётного числа**
   - **Описание:** проверить, что функция корректно возвращает `True` для отрицательного чётного числа.
   - **Тест:** `assert is_even(-4) == True`
   - **Пояснение:** число -4 является чётным, поэтому функция должна вернуть `True`.

#### Граничные случаи

1. **Проверка нуля**
   - **Описание:** проверить, что функция корректно возвращает `True` для нуля.
   - **Тест:** `assert is_even(0) == True`
   - **Пояснение:** ноль является чётным числом, поэтому функция должна вернуть `True`.

2. **Проверка минимального целого числа**
   - **Описание:** проверить, что функция корректно возвращает `False` для минимального целого числа.
   - **Тест:** `assert is_even(int(-sys.maxsize)) == False`
   - **Пояснение:** минимальное целое число является нечётным (в большинстве реализаций), поэтому функция должна вернуть `False`.

Эти тесты охватывают различные сценарии работы функции `is_even(n)`, включая чётные и нечётные числа, отрицательные значения и ноль.",2026-04-25T17:57:49,6.1984,1897,1897,214,1.0,214,20,29,10.7,24,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0.7325,0.2991,0.75,0.3824,0.3824,1.0,0.7375,0.38,0.76,0.753,,,,,,,,,,1.0
c7be5f97-5da5-46aa-ad40-497b0f03a6aa,a066738b-8377-4084-b196-1aed41414c83,testing,Тестирование,long,tests,0,1,none,,,"Ограничения:
- Используй только стандартную библиотеку Python.
- Раздели тесты на позитивные и негативные.","Напиши unit-тесты для следующего кода. Раздели их на позитивные, негативные и граничные случаи, а также кратко поясни каждый тест:
{code}","{""code"": ""def is_even(n):\n    return n % 2 == 0""}","Напиши unit-тесты для следующего кода. Раздели их на позитивные, негативные и граничные случаи, а также кратко поясни каждый тест:
def is_even(n):
 return n % 2 == 0

Ограничения:
- Используй только стандартную библиотеку Python.
- Раздели тесты на позитивные и негативные.

Ответ должен быть подробным и структурированным.",yandexgpt-lite,latest,"### Позитивные тесты

**Тест 1: Проверка чётного числа**

**Цель:** Убедиться, что функция корректно возвращает `True` для чётного числа.

**Код теста:**

```python
def test_is_even_positive():
    assert is_even(4) == True

if __name__ == '__main__':
    test_is_even_positive()
```

**Объяснение:** В этом тесте проверяется, что функция `is_even` корректно определяет чётность числа 4, возвращая `True`.

**Тест 2: Проверка другого чётного числа**

**Цель:** Убедиться, что функция корректно возвращает `True` для другого чётного числа.

**Код теста:**

```python
def test_is_even_positive_2():
    assert is_even(10) == True

if __name__ == '__main__':
    test_is_even_positive_2()
```

**Объяснение:** В этом тесте проверяется, что функция `is_even` корректно определяет чётность числа 10, возвращая `True`.

### Негативные тесты

**Тест 1: Проверка нечётного числа**

**Цель:** Убедиться, что функция корректно возвращает `False` для нечётного числа.

**Код теста:**

```python
def test_is_even_negative():
    assert is_even(3) == False

if __name__ == '__main__':
    test_is_even_negative()
```

**Объяснение:** В этом тесте проверяется, что функция `is_even` корректно определяет нечётность числа 3, возвращая `False`.

**Тест 2: Проверка отрицательного числа**

**Цель:** Убедиться, что функция корректно обрабатывает отрицательные числа.

**Код теста:**

```python
def test_is_even_negative_2():
    assert is_even(-4) == True
    assert is_even(-3) == False

if __name__ == '__main__':
    test_is_even_negative_2()
```

**Объяснение:** В этом тесте проверяется, что функция `is_even` корректно определяет чётность отрицательного числа -4, возвращая `True`, и нечётность отрицательного числа -3, возвращая `False`.

### Граничные случаи

**Тест 1: Проверка нуля**

**Цель:** Убедиться, что функция корректно обрабатывает ноль.

**Код теста:**

```python
def test_is_even_boundary():
    assert is_even(0) == True

if __name__ == '__main__':
    test_is_even_boundary()
```

**Объяснение:** В этом тесте проверяется, что функция `is_even` корректно определяет чётность нуля, возвращая `True`.",2026-04-25T17:57:56,7.3814,2189,1475,169,0.6738,169,10,23,16.9,0,1,5,21,654,0.2988,1,0,1,0,0,0,0,0,0,0,0,0.5775,0.2544,0.75,0.2703,0.3514,0.9,0.8575,0.65,0.9,0.8477,,,,,,,,,,1.0
